VCF_ID	BioSample_ID	Capture_Population	Spawning_Ecotype	Phenotype_ID	Population
Upp11_4.CEL	UPP11_4.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_40.CEL	UPP11_40.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_41.CEL	UPP11_41.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_42.CEL	UPP11_42.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_43.CEL	UPP11_43.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_44.CEL	UPP11_44.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_45.CEL	UPP11_45.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_46.CEL	UPP11_46.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_47.CEL	UPP11_47.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_49.CEL	UPP11_49.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_5.CEL	UPP11_5.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_50.CEL	UPP11_50.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_51.CEL	UPP11_51.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_6.CEL	UPP11_6.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_7.CEL	UPP11_7.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_8.CEL	UPP11_8.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
Upp11_9.CEL	UPP11_9.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn
VaN12_11_a.CEL	VAN12_11.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_13_a.CEL	VAN12_13.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_19_a.CEL	VAN12_19.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_20_a.CEL	VAN12_20.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_21_a.CEL	VAN12_21.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_4_a.CEL	VAN12_4.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_5_a.CEL	VAN12_5.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_6_a.CEL	VAN12_6.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_7_a.CEL	VAN12_7.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN12_8_a.CEL	VAN12_8.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn
VaN13_12_a.CEL	VAN13_12.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_16_a.CEL	VAN13_16.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_18_a.CEL	VAN13_18.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_1_a.CEL	VAN13_1.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_20_a.CEL	VAN13_20.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_23_a.CEL	VAN13_23.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_25_a.CEL	VAN13_25.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_2_a.CEL	VAN13_2.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_3_a.CEL	VAN13_3.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_4_a.CEL	VAN13_4.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_6_a.CEL	VAN13_6.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
VaN13_8_a.CEL	VAN13_8.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn
Ble01_10_a.CEL	BLE01_10.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_12_a.CEL	BLE01_12.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_13_a.CEL	BLE01_13.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_15_a.CEL	BLE01_15.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_16_a.CEL	BLE01_16.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_17_a.CEL	BLE01_17.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_18_a.CEL	BLE01_18.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_19_a.CEL	BLE01_19.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_1_a.CEL	BLE01_1.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_20_a.CEL	BLE01_20.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_21_a.CEL	BLE01_21.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_22_a.CEL	BLE01_22.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_23_a.CEL	BLE01_23.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_24_a.CEL	BLE01_24.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_25_a.CEL	BLE01_25.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_26_a.CEL	BLE01_26.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_27_a.CEL	BLE01_27.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_28_a.CEL	BLE01_28.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_29_a.CEL	BLE01_29.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_2_a.CEL	BLE01_2.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_30_a.CEL	BLE01_30.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_31_a.CEL	BLE01_31.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_32_a.CEL	BLE01_32.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_33_a.CEL	BLE01_33.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_34_a.CEL	BLE01_34.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_35_a.CEL	BLE01_35.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_36_a.CEL	BLE01_36.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_37_a.CEL	BLE01_37.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_38_a.CEL	BLE01_38.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_39_a.CEL	BLE01_39.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_40_a.CEL	BLE01_40.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_41_a.CEL	BLE01_41.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_42_a.CEL	BLE01_42.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_43_a.CEL	BLE01_43.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_44_a.CEL	BLE01_44.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_45_a.CEL	BLE01_45.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_46_a.CEL	BLE01_46.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_47_a.CEL	BLE01_47.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_48_a.CEL	BLE01_48.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_49_a.CEL	BLE01_49.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_4_a.CEL	BLE01_4.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_50_a.CEL	BLE01_50.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_51_a.CEL	BLE01_51.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_52_a.CEL	BLE01_52.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_53_a.CEL	BLE01_53.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_54_a.CEL	BLE01_54.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_55_a.CEL	BLE01_55.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_5_a.CEL	BLE01_5.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_7_a.CEL	BLE01_7.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble01_9_a.CEL	BLE01_9.CEL	BLE01	SPRING	BLE01_SPRING	South
Ble02_100_a.CEL	BLE02_100.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_18_a.CEL	BLE02_18.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_23_a.CEL	BLE02_23.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_24_a.CEL	BLE02_24.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_25_a.CEL	BLE02_25.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_27_a.CEL	BLE02_27.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_28_a.CEL	BLE02_28.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_29_a.CEL	BLE02_29.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_30_a.CEL	BLE02_30.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_36_a.CEL	BLE02_36.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_37_a.CEL	BLE02_37.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_38_a.CEL	BLE02_38.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_39_a.CEL	BLE02_39.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_40_a.CEL	BLE02_40.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_41_a.CEL	BLE02_41.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_42_a.CEL	BLE02_42.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_44_a.CEL	BLE02_44.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_47_a.CEL	BLE02_47.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_50_a.CEL	BLE02_50.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_53_a.CEL	BLE02_53.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_54_a.CEL	BLE02_54.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_56_a.CEL	BLE02_56.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_57_a.CEL	BLE02_57.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_58_a.CEL	BLE02_58.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_59_a.CEL	BLE02_59.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_63_a.CEL	BLE02_63.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_64_a.CEL	BLE02_64.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_65_a.CEL	BLE02_65.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_66_a.CEL	BLE02_66.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_67_a.CEL	BLE02_67.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_74_a.CEL	BLE02_74.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_75_a.CEL	BLE02_75.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_77_a.CEL	BLE02_77.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_78_a.CEL	BLE02_78.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_80_a.CEL	BLE02_80.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_81_a.CEL	BLE02_81.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_82_a.CEL	BLE02_82.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_83_a.CEL	BLE02_83.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_85_a.CEL	BLE02_85.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_88_a.CEL	BLE02_88.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_89_a.CEL	BLE02_89.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_90_a.CEL	BLE02_90.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_92_a.CEL	BLE02_92.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_93_a.CEL	BLE02_93.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_94_a.CEL	BLE02_94.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_95_a.CEL	BLE02_95.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_97_a.CEL	BLE02_97.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_98_a.CEL	BLE02_98.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble02_99_a.CEL	BLE02_99.CEL	BLE02	SPRING	BLE02_SPRING	South
Ble03_10_a.CEL	BLE03_10.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_12_a.CEL	BLE03_12.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_13_a.CEL	BLE03_13.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_14_a.CEL	BLE03_14.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_15_a.CEL	BLE03_15.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_16_a.CEL	BLE03_16.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_17_a.CEL	BLE03_17.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_18_a.CEL	BLE03_18.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_19_a.CEL	BLE03_19.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_1_a.CEL	BLE03_1.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_20_a.CEL	BLE03_20.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_23_a.CEL	BLE03_23.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_24_a.CEL	BLE03_24.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_25_a.CEL	BLE03_25.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_26_a.CEL	BLE03_26.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_28_a.CEL	BLE03_28.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_29_a.CEL	BLE03_29.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_30_a.CEL	BLE03_30.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_31_a.CEL	BLE03_31.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_32_a.CEL	BLE03_32.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_33_a.CEL	BLE03_33.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_34_a.CEL	BLE03_34.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_35_a.CEL	BLE03_35.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_36_a.CEL	BLE03_36.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_37_a.CEL	BLE03_37.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_39_a.CEL	BLE03_39.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_3_a.CEL	BLE03_3.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_41_a.CEL	BLE03_41.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_42_a.CEL	BLE03_42.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_45_a.CEL	BLE03_45.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_46_a.CEL	BLE03_46.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_47_a.CEL	BLE03_47.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_48_a.CEL	BLE03_48.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_49_a.CEL	BLE03_49.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_4_a.CEL	BLE03_4.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_51_a.CEL	BLE03_51.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_52_a.CEL	BLE03_52.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_53_a.CEL	BLE03_53.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_54_a.CEL	BLE03_54.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_55_a.CEL	BLE03_55.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_56_a.CEL	BLE03_56.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_58_a.CEL	BLE03_58.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_59_a.CEL	BLE03_59.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_61_a.CEL	BLE03_61.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_65_a.CEL	BLE03_65.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_6_a.CEL	BLE03_6.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_7_a.CEL	BLE03_7.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_8_a.CEL	BLE03_8.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble03_9_a.CEL	BLE03_9.CEL	BLE03	SPRING	BLE03_SPRING	South
Ble04_102_a.CEL	BLE04_102.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_12_a.CEL	BLE04_12.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_20_a.CEL	BLE04_20.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_21_a.CEL	BLE04_21.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_26_a.CEL	BLE04_26.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_30_a.CEL	BLE04_30.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_31_a.CEL	BLE04_31.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_52_a.CEL	BLE04_52.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_56_a.CEL	BLE04_56.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_59_a.CEL	BLE04_59.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_65_a.CEL	BLE04_65.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_69_a.CEL	BLE04_69.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_6_a.CEL	BLE04_6.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_72_a.CEL	BLE04_72.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_79_a.CEL	BLE04_79.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_82_a.CEL	BLE04_82.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_87_a.CEL	BLE04_87.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_89_a.CEL	BLE04_89.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_8_a.CEL	BLE04_8.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_91_a.CEL	BLE04_91.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble04_96_a.CEL	BLE04_96.CEL	BLE04	SPRING	BLE04_SPRING	South
Ble07_10_a.CEL	BLE07_10.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_11_a.CEL	BLE07_11.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_21_a.CEL	BLE07_21.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_25_a.CEL	BLE07_25.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_28_a.CEL	BLE07_28.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_31_a.CEL	BLE07_31.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_34_a.CEL	BLE07_34.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_37_a.CEL	BLE07_37.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_49_a.CEL	BLE07_49.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_50_a.CEL	BLE07_50.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_52_a.CEL	BLE07_52.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_57_a.CEL	BLE07_57.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_5_a.CEL	BLE07_5.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble07_7_a.CEL	BLE07_7.CEL	BLE07	SPRING	BLE07_SPRING	Central
Ble09_18_a.CEL	BLE09_18.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_22_a.CEL	BLE09_22.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_24_a.CEL	BLE09_24.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_29_a.CEL	BLE09_29.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_36_a.CEL	BLE09_36.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_37_a.CEL	BLE09_37.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_38_a.CEL	BLE09_38.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_39_a.CEL	BLE09_39.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_4_a.CEL	BLE09_4.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble09_7_a.CEL	BLE09_7.CEL	BLE09	SPRING	BLE09_SPRING	South
Ble10_1.CEL	BLE10_1.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_10.CEL	BLE10_10.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_11.CEL	BLE10_11.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_12.CEL	BLE10_12.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_13.CEL	BLE10_13.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_16.CEL	BLE10_16.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_17.CEL	BLE10_17.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_19.CEL	BLE10_19.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_2.CEL	BLE10_2.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_20.CEL	BLE10_20.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_22.CEL	BLE10_22.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_23.CEL	BLE10_23.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_25.CEL	BLE10_25.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_26.CEL	BLE10_26.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_27.CEL	BLE10_27.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_29.CEL	BLE10_29.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_3.CEL	BLE10_3.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_30.CEL	BLE10_30.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_31.CEL	BLE10_31.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_33.CEL	BLE10_33.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_34.CEL	BLE10_34.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_35.CEL	BLE10_35.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_37.CEL	BLE10_37.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_39.CEL	BLE10_39.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_4.CEL	BLE10_4.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_40.CEL	BLE10_40.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_41.CEL	BLE10_41.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_42.CEL	BLE10_42.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_43.CEL	BLE10_43.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_44.CEL	BLE10_44.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_45.CEL	BLE10_45.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_46.CEL	BLE10_46.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_47.CEL	BLE10_47.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_48.CEL	BLE10_48.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_49.CEL	BLE10_49.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_5.CEL	BLE10_5.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_6.CEL	BLE10_6.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_7.CEL	BLE10_7.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_8.CEL	BLE10_8.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble10_9.CEL	BLE10_9.CEL	BLE10	SPRING	BLE10_SPRING	South
Ble11_10_a.CEL	BLE11_10.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_12_a.CEL	BLE11_12.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_13_a.CEL	BLE11_13.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_14_a.CEL	BLE11_14.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_15_a.CEL	BLE11_15.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_16_a.CEL	BLE11_16.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_17_a.CEL	BLE11_17.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_18_a.CEL	BLE11_18.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_19_a.CEL	BLE11_19.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_1_a.CEL	BLE11_1.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_20_a.CEL	BLE11_20.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_21_a.CEL	BLE11_21.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_22_a.CEL	BLE11_22.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_23_a.CEL	BLE11_23.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_24_a.CEL	BLE11_24.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_25_a.CEL	BLE11_25.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_26_a.CEL	BLE11_26.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_27_a.CEL	BLE11_27.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_28_a.CEL	BLE11_28.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_29_a.CEL	BLE11_29.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_2_a.CEL	BLE11_2.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_30_a.CEL	BLE11_30.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_31_a.CEL	BLE11_31.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_32_a.CEL	BLE11_32.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_33_a.CEL	BLE11_33.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_34_a.CEL	BLE11_34.CEL	BLE11	SPRING	BLE11_SPRING	South
Ble11_35_a.CEL	BLE11_35.CEL	BLE11	SPRING	BLE11_SPRING	South
